age,bool_admin,bool_blue, bool_entrep, bool_housemaid,bool_management,bool_retired,bool_self, bool_services,bool_student, bool_tech, bool_unempl, bool_single, bool_married, bool_divorced,education, housing, loan, contact, month, day_of_week, duration, campaign, pdays, previous, bool_nonexistant, bool_fail, bool_success, empvarrate, conspriceidx, consconfidx, euribor, nremployed, class
49,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5,1,0,1,10,0,165,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
50,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,0,1,10,0,93,1,50,1,0,1,0,-0.1,93.2,-42,4.191,5195.8,0
41,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,0,0,1,10,0,64,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
53,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,10,0,545,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
48,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,1,10,0,434,2,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,1
51,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,10,0,346,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
42,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,10,0,164,2,50,1,0,1,0,-0.1,93.2,-42,4.191,5195.8,0
39,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,1,10,0,407,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
46,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,1,0,1,10,0,61,1,50,1,0,1,0,-0.1,93.2,-42,4.191,5195.8,0
48,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,1,10,0,191,2,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
46,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,1,0,1,10,0,110,1,50,1,0,1,0,-0.1,93.2,-42,4.191,5195.8,0
54,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,1,0,0,10,0,56,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
31,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,1,0,1,10,0,412,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
54,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,1,10,0,193,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
44,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,1,0,0,10,0,180,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
51,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,1,0,1,10,0,1070,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
45,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,1,0,1,10,0,349,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
31,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1,0,1,10,0,266,2,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
55,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,10,0,330,2,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
54,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,0,0,1,10,0,59,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
46,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,1,10,0,132,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
53,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,1,0,1,10,0,125,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
38,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,1,0,0,10,0,435,2,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
42,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,1,0,0,10,0,1606,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
54,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,1,0,1,10,0,216,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
41,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,10,0,59,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
35,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,0,1,1,10,0,214,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
46,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,1,0,1,10,0,78,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
45,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,1,0,0,10,0,275,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
36,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,10,0,279,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
46,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,0,1,1,10,0,173,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
51,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,1,10,0,89,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
40,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,10,0,215,1,50,1,0,1,0,-0.1,93.2,-42,4.191,5195.8,0
47,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,10,0,53,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,1,10,0,890,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,1
52,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,1,0,1,10,0,161,1,50,1,0,1,0,-0.1,93.2,-42,4.191,5195.8,0
47,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,1,10,0,97,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
45,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1,0,1,10,0,581,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
46,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,1,10,0,116,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
34,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,1,0,0,10,0,155,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
37,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,1,0,1,10,0,70,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
36,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,0,1,1,10,0,41,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
36,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,10,0,104,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
49,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,1,0,0,10,0,27,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
52,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,0,0,1,10,0,578,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
52,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,1,0,1,10,0,534,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
56,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,0,0,1,10,0,52,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
53,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,1,0,1,10,0,62,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
53,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,1,0,1,10,0,169,1,50,1,0,1,0,-0.1,93.2,-42,4.191,5195.8,0
40,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,1,1,1,10,0,52,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,10,0,310,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
43,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,0,0,1,10,0,150,2,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
58,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,1,10,0,34,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
58,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,1,0,1,10,0,49,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
31,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,1,10,0,213,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
30,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,0,0,1,10,0,104,2,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
37,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,1,10,0,386,2,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
58,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,10,0,73,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
47,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,1,10,0,58,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
47,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,1,10,0,138,1,50,1,0,1,0,-0.1,93.2,-42,4.191,5195.8,0
38,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,10,0,64,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
38,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,10,0,112,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
38,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,10,0,80,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
35,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,1,0,1,10,0,42,2,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
56,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6,0,0,1,10,0,74,2,50,1,0,1,0,-0.1,93.2,-42,4.191,5195.8,0
37,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,10,0,148,2,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
44,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1,1,1,10,0,164,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
52,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,1,0,1,10,0,67,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
43,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,1,0,1,10,0,190,1,50,1,0,1,0,-0.1,93.2,-42,4.191,5195.8,0
43,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,1,0,1,10,0,294,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
45,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1,0,1,10,0,86,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
45,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1,1,1,10,0,96,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
37,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,0,1,10,0,372,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,10,0,49,3,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
55,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,10,0,68,2,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
54,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,10,0,94,2,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
42,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,0,1,10,0,103,2,50,1,0,1,0,-0.1,93.2,-42,4.191,5195.8,0
31,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,1,10,0,257,2,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
52,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,1,0,1,10,0,89,2,50,1,0,1,0,-0.1,93.2,-42,4.191,5195.8,0
39,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,1,10,0,190,2,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
36,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,10,0,77,2,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
58,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,10,0,104,2,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
42,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,10,0,651,2,50,1,0,1,0,-0.1,93.2,-42,4.191,5195.8,1
52,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,1,0,1,10,0,68,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,1,1,10,0,205,2,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
43,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,10,0,42,2,50,1,0,1,0,-0.1,93.2,-42,4.191,5195.8,0
52,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,1,1,1,10,0,98,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
42,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,1,0,1,10,0,73,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
50,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,1,10,0,186,1,50,1,0,1,0,-0.1,93.2,-42,4.191,5195.8,0
33,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,0,0,1,10,0,69,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
41,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,1,10,0,121,1,50,1,0,1,0,-0.1,93.2,-42,4.191,5195.8,0
50,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,1,10,0,249,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
50,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,10,0,336,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
45,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,1,0,1,10,0,73,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
37,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,0,1,10,0,55,2,50,1,0,1,0,-0.1,93.2,-42,4.191,5195.8,0
35,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,1,10,0,345,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
43,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,1,0,1,10,0,65,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
57,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,0,0,1,10,0,62,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
50,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5,1,0,1,10,0,77,1,3,1,0,0,1,-0.1,93.2,-42,4.191,5195.8,0
50,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5,0,0,1,10,0,102,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
32,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,1,10,0,137,1,50,1,0,1,0,-0.1,93.2,-42,4.191,5195.8,0
34,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5,1,0,1,10,0,2462,2,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,1
30,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,0,0,1,10,0,213,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
45,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,10,0,696,2,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,1
50,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,10,0,1449,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
45,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1,10,0,188,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
36,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,1,0,1,10,0,391,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
32,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,1,10,0,160,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
39,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,1,10,0,407,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
36,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,0,0,1,10,0,406,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
47,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,10,0,104,1,50,1,0,1,0,-0.1,93.2,-42,4.191,5195.8,0
31,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,10,0,560,2,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
46,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,1,10,0,168,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
54,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,1,10,0,167,2,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
45,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,10,0,623,1,50,1,0,1,0,-0.1,93.2,-42,4.191,5195.8,0
39,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,0,0,1,10,0,102,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
39,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,0,0,1,10,0,71,1,50,1,0,1,0,-0.1,93.2,-42,4.191,5195.8,0
36,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,0,0,1,10,0,264,2,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
50,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,1,0,1,10,0,199,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
49,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,0,0,1,10,0,96,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
52,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,10,0,529,2,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
36,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,10,0,64,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
46,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,1,10,0,165,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
46,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,10,0,141,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
33,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,1,10,0,94,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
36,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,1,10,0,499,3,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
46,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,0,0,1,10,0,64,3,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
43,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,1,10,0,107,2,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
56,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,1,0,1,10,0,76,2,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
38,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,1,10,0,1081,1,50,1,0,1,0,-0.1,93.2,-42,4.191,5195.8,0
36,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,0,0,1,10,0,251,2,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
33,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,1,10,0,101,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
46,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,10,0,504,1,50,1,0,1,0,-0.1,93.2,-42,4.191,5195.8,0
40,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,1,10,0,111,2,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
42,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,1,1,0,10,0,215,3,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
46,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,1,10,0,622,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
40,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,10,0,325,2,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
53,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,1,1,10,0,181,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
53,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,1,10,0,166,1,50,1,0,1,0,-0.1,93.2,-42,4.191,5195.8,0
34,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,10,0,105,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
34,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,10,0,54,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
57,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,1,10,0,89,2,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
47,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,1,0,1,10,0,240,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
32,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,1,10,0,92,1,50,1,0,1,0,-0.1,93.2,-42,4.191,5195.8,0
42,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,1,10,0,124,1,50,1,0,1,0,-0.1,93.2,-42,4.191,5195.8,0
42,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,1,10,0,86,1,50,1,0,1,0,-0.1,93.2,-42,4.191,5195.8,0
40,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,1,10,0,55,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
37,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,1,10,0,52,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
32,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,1,0,1,10,0,105,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
38,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,1,0,1,10,0,63,2,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
58,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,1,0,1,10,0,48,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
40,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,10,0,14,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
54,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,1,10,0,287,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
40,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,1,10,0,120,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
38,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,1,0,1,10,0,253,1,50,1,0,1,0,-0.1,93.2,-42,4.191,5195.8,0
40,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,1,10,0,158,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
29,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,1,10,0,142,1,50,1,0,1,0,-0.1,93.2,-42,4.191,5195.8,0
42,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,1,10,0,131,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
46,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,1,10,0,174,1,50,1,0,1,0,-0.1,93.2,-42,4.191,5195.8,0
54,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,0,0,1,10,0,62,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
50,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5,1,0,1,10,0,209,2,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
53,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,1,0,1,10,0,352,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
42,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,1,10,0,62,1,50,1,0,1,0,-0.1,93.2,-42,4.191,5195.8,0
40,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,10,0,128,1,50,1,0,1,0,-0.1,93.2,-42,4.191,5195.8,0
42,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,1,10,0,120,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
42,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,10,0,119,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
38,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,1,0,1,10,0,240,1,50,1,0,1,0,-0.1,93.2,-42,4.191,5195.8,0
42,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,1,10,0,375,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
31,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,1,0,1,10,0,984,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,1
36,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,1,10,0,131,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
38,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,10,0,117,2,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
46,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,1,1,10,0,947,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,1
44,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1,0,1,10,0,101,2,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
48,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1,0,1,10,0,90,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
44,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,1,0,1,10,0,114,1,50,0,1,0,0,-0.1,93.2,-42,4.191,5195.8,0
